Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2018,Volkswagen Group of,VGA,AUDI,R8,JNLE-R8Q,0,5.204,JVGAV05.2NBE,Car,540,10,DKAB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.59,33.4,1,Not eqipped,JVGA10049726,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0120000,0.0220000,281.0000000,0.0062000,0,0.0025000,0.0010000,31.5000000,MPG,,,,,1.8500000,1.3900000,0.1200000,56.247,0.13275,0.020603,9.375,-0.08530,0.018741,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,R8,JNLE-R8Q,0,5.204,JVGAV05.2NBE,Car,540,10,DKAB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.59,33.4,1,Not eqipped,JVGA10049727,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0225000,0.2400000,477.0000000,0.0018000,0,0.0107000,0,18.5000000,MPG,,,,,1.9500000,1.3800000,0.1800000,56.247,0.13275,0.020603,9.375,-0.08530,0.018741,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,R8,JNLE-R8Q,0,5.204,JVGAV05.2NBE,Car,540,10,DKAB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.59,33.4,1,Not eqipped,JVGA10049728,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0456000,0.2720000,385.0000000,0.0186000,0.0020000,0.0053000,0.0020000,23.0000000,MPG,15.2000000,26.8000000,,,-5.1400000,-3.0000000,-1.4300000,56.247,0.13275,0.020603,9.375,-0.08530,0.018741,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,R8,JNLE-R8Q,0,5.204,JVGAV05.2NBE,Car,540,10,DKAB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.59,33.4,1,Not eqipped,JVGA10049729,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0333000,0.2950000,528.0000000,0.0260000,0.0010000,0.0096000,0.0010000,16.7000000,MPG,15.6000000,15.7000000,20.5000000,,3.5500000,2.7400000,0.2900000,56.247,0.13275,0.020603,9.375,-0.08530,0.018741,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,R8,JNLE-R8Q,0,5.204,JVGAV05.2NBE,Car,540,10,DKAB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.59,33.4,1,Not eqipped,JVGA10049730,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.4507000,2.5920000,580.0000000,0.0307000,0.0020000,0.0471000,0.0260000,15.1000000,MPG,13.4000000,14.5000000,18.5000000,,1.0000000,0.7500000,-0.2600000,61.872,0.14603,0.022663,10.312,-0.09390,0.020615,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,R8,JNLE-R8Q,1,5.204,JVGAV05.2NBE,Car,540,10,DKAB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.59,33.4,1,Not eqipped,JVGA10049731,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0426000,0.3080000,511.0000000,0.0300000,0.0010000,0.0084000,0.0010000,17.3000000,MPG,17.0000000,16.1000000,20.5000000,,4.4600000,3.0100000,0.9300000,53.617,0.13275,0.020603,7.913,-0.08530,0.018915,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,R8,JNLE-R8Q,1,5.204,JVGAV05.2NBE,Car,540,10,DKAB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.59,33.4,1,Not eqipped,JVGA10049732,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0147000,0.3860000,467.0000000,0.0023000,0.0010000,0.0058000,0,18.9000000,MPG,,,,,0.7400000,0.8700000,-0.2500000,53.617,0.13275,0.020603,7.913,-0.08530,0.018915,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,R8,JNLE-R8Q,1,5.204,JVGAV05.2NBE,Car,540,10,DKAB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.59,33.4,1,Not eqipped,JVGA10049733,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0187000,0.0310000,286.0000000,0.0065000,0.0020000,0.0035000,0.0020000,30.9000000,MPG,,,,,3.0800000,2.3300000,-0.1500000,53.617,0.13275,0.020603,7.913,-0.08530,0.018915,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,R8,JNLE-R8Q,1,5.204,JVGAV05.2NBE,Car,540,10,DKAB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.59,33.4,1,Not eqipped,JVGA10049734,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0358000,0.1860000,380.0000000,0.0192000,0.0020000,0.0043000,0.0020000,23.3000000,MPG,15.7000000,27.0000000,,,-3.1300000,-2.3100000,-1.6200000,53.617,0.13275,0.020603,7.913,-0.08530,0.018915,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,R8,JNLE-R8Q,1,5.204,JVGAV05.2NBE,Car,540,10,DKAB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,A,All Wheel Drive,2,Top gear ratio < 1,4000,3.59,33.4,1,Not eqipped,JVGA10049735,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.3886000,1.9040000,598.0000000,0.0233000,0.0030000,0.0267000,,14.7000000,MPG,13.1000000,14.0000000,18.1000000,,1.9600000,1.6100000,0.4000000,58.979,0.14603,0.022663,8.705,-0.09390,0.020807,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS5,JN7F-RS5,0,2.894,JVGAJ03.0N7F,Both,450,6,DECA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.20,27.2,1,Not eqipped,JVGA10049861,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0018000,0.0010000,380.0000000,0.0090000,0,0.0010000,0,23.3000000,MPG,,,,,-1.1700000,-1.1000000,-0.5100000,61.373,0.04485,0.020254,1.798,0.02062,0.017227,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS5,JN7F-RS5,0,2.894,JVGAJ03.0N7F,Both,450,6,DECA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.20,27.2,1,Not eqipped,JVGA10049862,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.0704000,0.4430000,471.0000000,0.0148000,0.0120000,0.0064000,0,18.8000000,MPG,15.6000000,18.9000000,22.1000000,,2.8700000,1.8700000,0.7300000,67.510,0.04934,0.022279,1.978,0.02268,0.018950,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS5,JN7F-RS5,0,2.894,JVGAJ03.0N7F,Both,450,6,DECA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.20,27.2,1,Not eqipped,JVGA91003679,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0140735,0.1063994,401.0392761,0.0195297,0.0002460,0.0023067,,22.2000000,MPG,21.6936798,21.3558636,24.5444717,,0.6110285,0.3431424,0.5451210,61.373,0.04485,0.020254,1.798,0.02062,0.017227,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS5,JN7F-RS5,0,2.894,JVGAJ03.0N7F,Both,450,6,DECA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.20,27.2,1,Not eqipped,JVGA91003680,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0262815,1.0113856,381.0183105,0.0079092,0.0023490,0.0077576,,23.3000000,MPG,14.3460779,28.3000069,,,-3.2687454,-1.6980040,-1.2616947,61.373,0.04485,0.020254,1.798,0.02062,0.017227,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS5,JN7F-RS5,0,2.894,JVGAJ03.0N7F,Both,450,6,DECA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.20,27.2,1,Not eqipped,JVGA91003683,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002129,0.0232225,247.8129272,0.0024077,,0.0002482,,35.9000000,MPG,,,,,2.1934745,1.7940894,-0.2233649,61.373,0.04485,0.020254,1.798,0.02062,0.017227,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS7,JNUA-RSQ,0,3.993,JVGAV04.0NUA,Car,560,8,CWUB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,JVGA10049466,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.2492000,3.5460000,671.0000000,0.1747000,0.0270000,0.0442000,0.0050000,12.9000000,MPG,11.3000000,12.4000000,16.7000000,,1.3500000,0.7100000,1.0100000,69.241,0.02785,0.021383,-6.272,0.15319,0.017606,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS7,JNUA-RSQ,0,3.993,JVGAV04.0NUA,Car,560,8,CWUB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,JVGA10049467,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.4436000,3.5160000,585.0000000,0.0535000,0.0230000,0.0640000,0.0070000,14.8000000,MPG,12.5000000,14.6000000,18.5000000,,1.6700000,0.9200000,0.2400000,69.241,0.02785,0.021383,-6.272,0.15319,0.017606,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS7,JNUA-RSQ,0,3.993,JVGAV04.0NUA,Car,560,8,CWUB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,JVGA10049468,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0203000,0.3220000,527.0000000,0.0298000,0.0050000,0.0060000,0.0010000,16.5000000,MPG,16.8000000,15.4000000,20.1000000,,2.3300000,1.4600000,1.8300000,62.947,0.02532,0.019439,-6.969,0.13926,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS7,JNUA-RSQ,0,3.993,JVGAV04.0NUA,Car,560,8,CWUB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,JVGA10049469,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0259000,0.2230000,291.0000000,0.0051000,0.0030000,0.0117000,0,29.9000000,MPG,,,,,1.9100000,1.9300000,1.1000000,62.947,0.02532,0.019439,-6.969,0.13926,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS7,JNUA-RSQ,0,3.993,JVGAV04.0NUA,Car,560,8,CWUB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,JVGA10049470,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0380000,0.6580000,409.0000000,0.0125000,0.0070000,0.0172000,0,21.3000000,MPG,13.0000000,26.5000000,,,-8.6600000,-4.7000000,-2.1200000,62.947,0.02532,0.019439,-6.969,0.13926,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS7,JNUA-RSQ,0,3.993,JVGAV04.0NUA,Car,560,8,CWUB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,JVGA10049471,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0021000,0.1790000,560.0000000,0.0166000,0.0180000,0.0007000,0,15.5000000,MPG,,,,,-0.4100000,-0.5500000,1.8200000,62.947,0.02532,0.019439,-6.969,0.13926,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS7,JNUA-RSQ,0,3.993,JVGAV04.0NUA,Car,560,8,CWUB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,JVGA10049472,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0132000,0.2160000,257.0000000,0.0016000,0.0010000,0.0059000,0,33.8000000,MPG,,,,,2.7200000,2.1900000,0.1900000,62.947,0.02532,0.019439,-6.969,0.13926,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS7,JNUA-RSQ,0,3.993,JVGAV04.0NUA,Car,560,8,CWUB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,JVGA10049473,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0395000,0.7750000,388.0000000,0.0081000,0.0030000,0.0143000,0,22.3000000,MPG,13.6000000,28.0000000,,,-6.9000000,-3.5600000,-1.6800000,62.947,0.02532,0.019439,-6.969,0.13926,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS7,JNUA-RSQ,0,3.993,JVGAV04.0NUA,Car,560,8,CWUB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,JVGA10049474,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0026000,0.2990000,513.0000000,0.0055000,0.0020000,0.0015000,0,16.9000000,MPG,,,,,1.5800000,0.9300000,0.7300000,62.947,0.02532,0.019439,-6.969,0.13926,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,RS7,JNUA-RSQ,0,3.993,JVGAV04.0NUA,Car,560,8,CWUB,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.08,27.2,1,Not eqipped,JVGA10049476,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0330000,0.8480000,479.0000000,0.0196000,0.0020000,0.0086000,0,18.1000000,MPG,17.3000000,17.4000000,22.0000000,,0.6100000,-0.0600000,-0.0100000,62.947,0.02532,0.019439,-6.969,0.13926,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S3,UA123,0,1.984,JVGAV02.0AUA,Car,292,4,DJJA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.30,30.6,2,"Equipped, not shifted by SIL",JVGA10048016,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0170000,0.0590000,217.0000000,0.0058000,,0.0045000,0.0010000,40.8000000,MPG,,,,,2.4800000,1.9700000,-0.2700000,46.760,0.20980,0.019497,22.908,0.10815,0.019672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S3,UA123,0,1.984,JVGAV02.0AUA,Car,292,4,DJJA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.30,30.6,2,"Equipped, not shifted by SIL",JVGA10048017,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0221000,0.4540000,334.0000000,0.0088000,0.0100000,0.0076000,0,26.4000000,MPG,18.2000000,30.3000000,,,-2.4600000,-1.3200000,-0.8000000,46.760,0.20980,0.019497,22.908,0.10815,0.019672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S3,UA123,0,1.984,JVGAV02.0AUA,Car,292,4,DJJA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.30,30.6,2,"Equipped, not shifted by SIL",JVGA10048018,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0087000,0.1710000,381.0000000,0.0073000,0.0010000,0.0046000,0,23.2000000,MPG,,,,,-3.3400000,-3.1500000,-1.7800000,46.760,0.20980,0.019497,22.908,0.10815,0.019672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S3,UA123,0,1.984,JVGAV02.0AUA,Car,292,4,DJJA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.30,30.6,2,"Equipped, not shifted by SIL",JVGA10048019,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.2361000,2.0600000,377.0000000,0.0178000,,0.0128000,0,23.3000000,MPG,21.3000000,22.5000000,26.8000000,,-2.2900000,-1.4800000,-0.8200000,51.436,0.23078,0.021447,25.199,0.11897,0.021639,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S3,UA123,0,1.984,JVGAV02.0AUA,Car,292,4,DJJA,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.30,30.6,2,"Equipped, not shifted by SIL",JVGA10048210,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0226000,0.1950000,314.0000000,0.0177000,0.0030000,0.0046000,0.0020000,28.2000000,MPG,27.0000000,27.0000000,31.9000000,,-1.6400000,-1.2000000,-1.0700000,46.760,0.20980,0.019497,22.908,0.10815,0.019672,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S4,H7NF-S4Q,0,2.995,JVGAJ03.0N7F,Both,354,6,CWGD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.85,26.0,1,Not eqipped,JVGA10045560,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0160000,0.1800000,351.0000000,0.0190000,0.0010000,0.0017000,0,25.4000000,MPG,23.6000000,24.6000000,28.9000000,,-0.2000000,0.0700000,-0.0100000,49.233,0.32555,0.017809,1.416,0.20582,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S4,H7NF-S4Q,0,2.995,JVGAJ03.0N7F,Both,354,6,CWGD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.85,26.0,1,Not eqipped,JVGA10045562,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0292000,0.8100000,344.0000000,0.0080000,0.0020000,0.0082000,0,25.9000000,MPG,16.0000000,31.3000000,,,-8.6600000,-4.9400000,-1.5100000,49.233,0.32555,0.017809,1.416,0.20582,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S4,H7NF-S4Q,0,2.995,JVGAJ03.0N7F,Both,354,6,CWGD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.85,26.0,1,Not eqipped,JVGA10045563,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.0076000,0.7500000,450.0000000,0.0110000,0.0120000,0.0076000,0,19.6000000,MPG,16.8000000,19.3000000,23.2000000,,0.7700000,0.8800000,-0.2900000,54.156,0.35810,0.019590,1.558,0.22640,0.017606,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S4,H7NF-S4Q,0,2.995,JVGAJ03.0N7F,Both,354,6,CWGD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.85,26.0,1,Not eqipped,JVGA10045564,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0012000,0.1700000,388.0000000,0.0080000,0.0010000,0.0005000,0,23.0000000,MPG,,,,,-3.8200000,-3.3000000,-2.1700000,49.233,0.32555,0.017809,1.416,0.20582,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S4,H7NF-S4Q,0,2.995,JVGAJ03.0N7F,Both,354,6,CWGD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.85,26.0,1,Not eqipped,JVGA10046304,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0023000,0.3200000,217.0000000,0.0020000,0,0.0014000,0,41.0000000,MPG,,,,,-4.9500000,-4.0300000,-0.3200000,49.233,0.32555,0.017809,1.416,0.20582,0.016005,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S4,H7NF-S4Q,1,2.995,JVGAJ03.0N7F,Both,354,6,CWGD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.85,26.0,1,Not eqipped,JVGA10045567,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0255000,0.4600000,339.0000000,0.0100000,0.0020000,0.0048000,0,26.3000000,MPG,16.4000000,31.7000000,,,-3.9600000,-1.2500000,-1.0400000,45.636,0.32555,0.016704,-2.181,0.23439,0.014666,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S4,H7NF-S4Q,1,2.995,JVGAJ03.0N7F,Both,354,6,CWGD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.85,26.0,1,Not eqipped,JVGA10045568,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0038000,0.2600000,404.0000000,0.0090000,0.0010000,0.0022000,0,22.1000000,MPG,,,,,0.1900000,0.2900000,0.0400000,45.636,0.32555,0.016704,-2.181,0.23439,0.014666,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S4,H7NF-S4Q,1,2.995,JVGAJ03.0N7F,Both,354,6,CWGD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.85,26.0,1,Not eqipped,JVGA10045569,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.0475000,0.4800000,408.0000000,0.0140000,0.0130000,0.0055000,0.0010000,21.7000000,MPG,18.2000000,21.7000000,25.2000000,,2.9700000,2.1000000,1.4200000,50.200,0.35810,0.018374,-2.399,0.25783,0.016133,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S4,H7NF-S4Q,1,2.995,JVGAJ03.0N7F,Both,354,6,CWGD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.85,26.0,1,Not eqipped,JVGA10046306,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0155000,0.1100000,341.0000000,0.0210000,0.0010000,0.0017000,0,26.2000000,MPG,24.4000000,25.1000000,30.1000000,,-1.9900000,-1.2100000,-0.5500000,45.636,0.32555,0.016704,-2.181,0.23439,0.014666,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S4,H7NF-S4Q,1,2.995,JVGAJ03.0N7F,Both,354,6,CWGD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.85,26.0,1,Not eqipped,JVGA10046307,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007000,0.2600000,210.0000000,0.0020000,0,0.0004000,0,42.4000000,MPG,,,,,-4.4600000,-3.6200000,0.1400000,45.636,0.32555,0.016704,-2.181,0.23439,0.014666,TWC,Three-way catalyst,N,,,N,No averaging
2018,Volkswagen Group of,VGA,AUDI,S4,H7NF-S4Q,2,2.995,JVGAJ03.0N7F,Both,354,6,CWGD,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.85,26.0,1,Not eqipped,JVGA10045571,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0347000,0.7700000,338.0000000,0.0080000,0.0020000,0.0095000,0,26.3000000,MPG,16.6000000,31.5000000,,,-1.0800000,-0.3500000,-0.5800000,45.861,0.32555,0.016238,-0.674,0.21052,0.014259,TWC,Three-way catalyst,N,,,N,No averaging
